Name,Offset,Min,Max,Skins Count,Skins Name,Unknown 1,Unknown 2,Faces/Triangles,Material Type,Unknown 3,Material,"Unknown 4(x,c,i)",Skins Index,Vertices Count,Vertex Stride,Unknown 5,Vertex Bytes,Indices Count,Index Bytes



construction/bridge/bridge_rw/bridge_rw_crossbar1/bridge_rw_crossbar1.ply,0X000E063B,"-58.084061,-8.373535,112.222549","66.350952,8.373535,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",112,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar2/bridge_rw_crossbar2.ply,0X000E2ED7,"-59.114365,-8.373550,112.222549","67.478951,8.373535,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",112,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar3/bridge_rw_crossbar3.ply,0X000E53A6,"-61.086914,-119.430939,233.903870","62.231766,119.430939,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",104,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar4/bridge_rw_crossbar4.ply,0X000E75A4,"-100.119659,-11.956321,93.561569","107.906937,11.956310,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",30,0X00000404,../common/material2.mtl,17741,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar5/bridge_rw_crossbar5.ply,0X000EA2EE,"-100.119652,-10.174347,93.561569","108.058006,10.174343,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",30,0X00000404,../common/material2.mtl,17741,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar6/bridge_rw_crossbar6.ply,0X000ECE5B,"-32.216320,-118.842003,233.903870","46.714222,118.842018,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",96,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar7/bridge_rw_crossbar7.ply,0X000EF309,"-111.390640,-8.373535,112.222549","111.390564,8.373535,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",204,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_crossbar8/bridge_rw_crossbar8.ply,0X000F3941,"-111.390640,-8.373535,112.222549","111.390564,8.373535,265.699097","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",204,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_part1/part1.ply,0X000F7949,"-183.434875,-168.634186,-41.557400","109.385864,168.634201,116.024635","0X00000024: 0x0152, 338","0X00000028: 0x0000, 0",540,0X00000604,"0X00000034: 0x14ffffff, 352321535",../common/material1.mtl,17741,Skin index: 
construction/bridge/bridge_rw/bridge_rw_part1/rw_bridge_lend1.ply,0X001030A4,"-64.329193,-138.755737,0.000000","181.401611,125.938721,0.000000","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",2,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_part2/part2.ply,0X00103729,"-109.610840,-168.661774,-41.557404","104.505966,168.661774,122.932808","0X00000024: 0x0152, 338","0X00000028: 0x0000, 0",482,0X00000604,"0X00000034: 0x14ffffff, 352321535",../common/material1.mtl,17741,Skin index: 
construction/bridge/bridge_rw/bridge_rw_part2/rw_bridge_lend2.ply,0X0010DB94,"-64.329193,-138.755737,0.000000","85.695389,125.938721,0.000000","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",2,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_part3/part3.ply,0X0010E2DE,"-109.895821,-165.681427,-41.557400","180.909180,171.586960,116.024651","0X00000024: 0x0152, 338","0X00000028: 0x0000, 0",540,0X00000604,"0X00000034: 0x14ffffff, 352321535",../common/material1.mtl,17741,Skin index: 
construction/bridge/bridge_rw/bridge_rw_part3/rw_bridge_lend3.ply,0X00118EA5,"-156.592331,-138.755737,0.000000","85.695389,125.938721,0.000000","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",2,0X00000404,../common/material3.mtl,17750,Skin index: 

construction/bridge/bridge_rw/bridge_rw_part4/part4.ply,0X0011950B,"-83.194794,-131.713623,102.802933","92.741058,133.314270,116.024643","0X00000024: 0x0152, 338","0X00000028: 0x0000, 0",242,0X00000404,../common/material3.mtl,17750,Skin index: 
construction/bridge/bridge_rw/bridge_rw_part4/rw_bridge_lend4.ply,0X0011CEA6,"-64.329193,-138.755737,0.000000","103.803970,125.938721,0.000000","0X00000024: 0x0112, 274","0X00000028: 0x0000, 0",2,0X00000404,../common/material3.mtl,17750,Skin index: 



construction/bridge/bridge_st_low_basis/bridges_stairs_low/stairs.ply,0X0011D701,"-68.563217,-127.703209,0.026177","68.563301,127.703079,81.035530","0X00000024: 0x0212, 530","0X00000028: 0x0000, 0",284,0X00000404,../common/stair_no_alfa.mtl,17750,Skin index: 
construc
